,Date,Total Traffic Volume,Base Interest Rate,Exchange Rate,Gross Domestic Product (GDP),Economic Growth Rate (Real GDP Growth Rate),Export price,Export growth rate,Import price,Import growth rate,Nationwide Consumer Price Index,Regular Unleaded Gasoline,Diesel Fuel for Automobiles,number of car ownership
3393,2020-04-18,8683084.0,0.75,1228.35,475617.0,-2.6,38359252.94775657,-20.57627975563491,38749756.88118815,-12.54935748894024,99.47,1322.62,1131.51,23892585.0
3394,2020-04-19,6708957.0,0.75,1229.0266666666666,475617.0,-2.6,38036093.42490006,-21.35340214872521,38623352.07920797,-13.05220139035161,99.468,1317.95,1127.11,23894818.0
3395,2020-04-20,8683623.0,0.75,1229.7033333333334,475617.0,-2.6,37712933.90204355,-22.1305245418155,38496947.27722778,-13.55504529176297,99.466,1313.53,1123.01,23897051.0
3396,2020-04-21,8692561.0,0.75,1230.38,475617.0,-2.6,37389774.37918691,-22.90764693490614,38370542.47524755,-14.05788919317456,99.464,1311.41,1120.79,23899284.0
3397,2020-04-22,8589365.0,0.75,1231.0566666666666,475617.0,-2.6,37066614.85633039,-23.68476932799643,38244137.67326736,-14.56073309458593,99.462,1307.26,1117.33,23901516.0
3398,2020-04-23,8782512.0,0.75,1231.7333333333331,475617.0,-2.6,36743455.33347389,-24.46189172108673,38117732.87128717,-15.06357699599729,99.46,1301.62,1111.91,23903749.0
3399,2020-04-24,9635527.0,0.75,1232.41,475617.0,-2.6,36420295.81061738,-25.23901411417702,37991328.06930699,-15.56642089740866,99.458,1296.7,1107.16,23905982.0
3400,2020-04-25,8907721.0,0.75,1233.0866666666666,475617.0,-2.6,36245430.36128081,-25.56677901832737,37875424.80429746,-15.88217821782176,99.456,1292.03,1102.66,23908215.0
3401,2020-04-26,7628377.0,0.75,1233.763333333333,475617.0,-2.6,36199205.55403414,-25.50473983568571,37768631.30629874,-16.0356435643564,99.454,1287.36,1098.28,23910448.0
3402,2020-04-27,9027623.0,0.75,1234.44,475617.0,-2.6,36152980.74678746,-25.44270065304405,37661837.80830001,-16.18910891089104,99.452,1283.83,1094.84,23912681.0
3403,2020-04-28,8766924.0,0.75,1235.1166666666668,475617.0,-2.6,36106755.93954078,-25.38066147040239,37555044.31030129,-16.34257425742568,99.45,1282.05,1092.88,23914913.0
3404,2020-04-29,7851735.0,0.75,1235.7933333333333,475617.0,-2.6,36060531.13229408,-25.3186222877607,37448250.81230251,-16.49603960396038,99.448,1278.85,1090.09,23917146.0
3405,2020-04-30,7608652.0,0.75,1236.47,475617.0,-2.6,36014306.3250474,-25.25658310511903,37341457.31430379,-16.64950495049502,99.446,1274.4,1085.57,23919379.0
3406,2020-05-01,9877485.0,0.75,1237.1466666666668,475617.0,-2.6,35968081.51780073,-25.19454392247737,37234663.81630506,-16.80297029702966,99.444,1270.26,1081.5,23921612.0
3407,2020-05-02,10201341.0,0.75,1237.8233333333333,475617.0,-2.6,35921856.71055406,-25.13250473983571,37127870.31830634,-16.9564356435643,99.442,1267.24,1078.54,23923845.0
3408,2020-05-03,8641442.0,0.5,1238.5,475617.0,-2.6,35875631.90330738,-25.07046555719405,37021076.82030761,-17.10990099009894,99.44,1264.02,1075.28,23926078.0
3409,2020-05-04,9733587.0,0.5,1237.354838709677,475617.0,-2.6,35829407.09606068,-25.00842637455236,36914283.32230885,-17.26336633663364,99.44870967741936,1262.63,1073.84,23929207.0
3410,2020-05-05,8237013.0,0.5,1236.2096774193549,475617.0,-2.6,35783182.288814,-24.9463871919107,36807489.82431012,-17.41683168316828,99.4574193548387,1261.66,1072.7,23932336.0
3411,2020-05-06,9192038.0,0.5,1235.0645161290322,475617.0,-2.6,35736957.48156732,-24.88434800926904,36700696.32631139,-17.57029702970291,99.46612903225808,1259.87,1071.05,23935465.0
3412,2020-05-07,9445023.0,0.5,1233.9193548387098,475617.0,-2.6,35690732.67432065,-24.82230882662737,36593902.82831267,-17.72376237623755,99.4748387096774,1257.33,1068.43,23938594.0
3413,2020-05-08,10564882.0,0.5,1232.774193548387,475617.0,-2.6,35644507.86707395,-24.76026964398568,36487109.3303139,-17.87722772277226,99.48354838709676,1256.15,1067.27,23941723.0
3414,2020-05-09,8137480.0,0.5,1231.6290322580646,475617.0,-2.6,35598283.05982727,-24.69823046134402,36380315.83231517,-18.0306930693069,99.49225806451612,1253.91,1065.07,23944853.0
3415,2020-05-10,8007546.0,0.5,1230.483870967742,475617.0,-2.6,35552058.25258059,-24.63619127870236,36273522.33431645,-18.18415841584153,99.50096774193548,1252.46,1063.74,23947982.0
3416,2020-05-11,9217360.0,0.5,1229.3387096774193,475617.0,-2.6,35505833.44533391,-24.5741520960607,36166728.83631772,-18.33762376237617,99.50967741935484,1251.41,1062.51,23951111.0
3417,2020-05-12,9075191.0,0.5,1228.1935483870968,475617.0,-2.6,35459608.63808722,-24.51211291341901,36059935.33831895,-18.49108910891088,99.5183870967742,1251.08,1062.18,23954240.0
3418,2020-05-13,9131848.0,0.5,1227.048387096774,475617.0,-2.6,35413383.83084054,-24.45007373077734,35953141.84032022,-18.64455445544552,99.52709677419354,1250.1,1061.41,23957369.0
3419,2020-05-14,9349689.0,0.5,1225.9032258064517,475617.0,-2.6,35367159.02359387,-24.38803454813568,35846348.3423215,-18.79801980198015,99.5358064516129,1249.18,1060.35,23960499.0
3420,2020-05-15,9031729.0,0.5,1224.758064516129,475617.0,-2.6,35320934.21634719,-24.32599536549402,35739554.84432277,-18.95148514851479,99.54451612903226,1248.34,1059.55,23963628.0
3421,2020-05-16,8997369.0,0.5,1223.6129032258063,475617.0,-2.6,35274709.40910051,-24.26395618285236,35632761.34632405,-19.10495049504943,99.5532258064516,1247.95,1059.16,23966757.0
3422,2020-05-17,7983077.0,0.5,1222.467741935484,475617.0,-2.6,35228484.60185381,-24.20191700021067,35525967.84832527,-19.25841584158414,99.56193548387095,1247.58,1058.75,23969886.0
3423,2020-05-18,8867813.0,0.5,1221.3225806451612,475617.0,-2.6,35182259.79460713,-24.13987781756901,35419174.35032655,-19.41188118811877,99.57064516129032,1247.73,1059.02,23973015.0
3424,2020-05-19,8522995.0,0.5,1220.1774193548388,475617.0,-2.6,35136034.98736046,-24.07783863492735,35312380.85232782,-19.56534653465341,99.57935483870968,1247.91,1059.12,23976145.0
3425,2020-05-20,9295315.0,0.5,1219.032258064516,475617.0,-2.6,35089810.18011378,-24.01579945228568,35205587.3543291,-19.71881188118805,99.58806451612902,1248.13,1059.5,23979274.0
3426,2020-05-21,9365197.0,0.5,1217.8870967741937,475617.0,-2.6,35043585.37286708,-23.95376026964399,35098793.85633033,-19.87227722772275,99.59677419354838,1248.66,1059.77,23982403.0
3427,2020-05-22,10213304.0,0.5,1216.741935483871,475617.0,-2.6,34997360.5656204,-23.89172108700233,34992000.3583316,-20.02574257425739,99.60548387096772,1249.29,1060.26,23985532.0
3428,2020-05-23,9833595.0,0.5,1215.5967741935483,475617.0,-2.6,34951135.75837372,-23.82968190436067,34885206.86033288,-20.17920792079203,99.61419354838708,1250.29,1061.27,23988661.0
3429,2020-05-24,7849332.0,0.5,1214.451612903226,475617.0,-2.6,34904910.95112704,-23.76764272171901,34778413.36233415,-20.33267326732667,99.62290322580644,1251.66,1062.7,23991791.0
3430,2020-05-25,9327119.0,0.5,1213.3064516129032,475617.0,-2.6,34858686.14388035,-23.70560353907732,34671619.86433538,-20.48613861386137,99.6316129032258,1253.38,1063.99,23994920.0
3431,2020-05-26,9221976.0,0.5,1212.1612903225807,475617.0,-2.6,34984002.88118809,-23.3198019801981,34695624.07920791,-20.20891089108917,99.64032258064516,1254.16,1064.54,23998049.0
3432,2020-05-27,9296170.0,0.5,1211.016129032258,475617.0,-2.6,35126352.1122814,-22.90185380240164,34732615.30103222,-19.88891931746375,99.64903225806452,1255.48,1065.87,24001178.0
3433,2020-05-28,9336874.0,0.5,1209.8709677419354,475617.0,-2.6,35268701.34337471,-22.48390562460517,34769606.52285653,-19.56892774383834,99.65774193548388,1258.57,1068.51,24004307.0
3434,2020-05-29,10226408.0,0.5,1208.725806451613,475617.0,-2.6,35411050.57446802,-22.06595744680871,34806597.74468083,-19.24893617021292,99.66645161290322,1261.22,1070.81,24007437.0
3435,2020-05-30,9920898.0,0.5,1207.5806451612902,475617.0,-2.6,35553399.80556139,-21.64800926901207,34843588.96650515,-18.92894459658737,99.67516129032258,1263.74,1073.05,24010566.0
3436,2020-05-31,8271969.0,0.5,1206.4354838709678,475617.0,-2.6,35695749.0366547,-21.23006109121561,34880580.18832946,-18.60895302296195,99.68387096774192,1266.16,1075.16,24013695.0
3437,2020-06-01,9189082.0,0.5,1205.2903225806451,475617.0,-2.6,35838098.267748,-20.81211291341915,34917571.41015377,-18.28896144933654,99.69258064516129,1268.42,1077.12,24016824.0
3438,2020-06-02,8969950.0,0.5,1204.145161290323,475617.0,-2.6,35980447.49884131,-20.39416473562269,34954562.63197807,-17.96896987571112,99.70129032258065,1269.84,1078.2,24019953.0
3439,2020-06-03,9091850.0,0.5,1203.0,475617.0,-2.6,36122796.72993468,-19.97621655782605,34991553.8538024,-17.64897830208557,99.71,1273.49,1081.82,24023083.0
3440,2020-06-04,9254613.0,0.5,1202.61,475617.0,-2.6,36265145.96102799,-19.55826838002958,35028545.0756267,-17.32898672846015,99.70733333333332,1276.04,1084.15,24025566.0
3441,2020-06-05,10486563.0,0.5,1202.22,475617.0,-2.6,36407495.1921213,-19.14032020223312,35065536.29745101,-17.00899515483474,99.70466666666664,1279.03,1086.91,24028049.0
3442,2020-06-06,9834806.0,0.5,1201.83,475617.0,-2.6,36549844.4232146,-18.72237202443666,35102527.51927532,-16.68900358120932,99.702,1282.23,1089.92,24030532.0
3443,2020-06-07,8436212.0,0.5,1201.44,475617.0,-2.6,36692193.65430797,-18.30442384664002,35139518.74109964,-16.36901200758377,99.69933333333331,1286.85,1094.27,24033015.0
3444,2020-06-08,9361130.0,0.5,1201.05,475617.0,-2.6,36834542.88540128,-17.88647566884356,35176509.96292394,-16.04902043395835,99.69666666666666,1292.21,1099.12,24035498.0
3445,2020-06-09,9447597.0,0.5,1200.66,475617.0,-2.6,36976892.11649459,-17.4685274910471,35213501.18474825,-15.72902886033294,99.694,1294.67,1101.38,24037981.0
3446,2020-06-10,9294983.0,0.5,1200.27,475617.0,-2.6,37119241.3475879,-17.05057931325064,35250492.40657256,-15.40903728670752,99.69133333333332,1299.39,1105.88,24040464.0
3447,2020-06-11,9238799.0,0.5,1199.88,475617.0,-2.6,37261590.5786812,-16.63263113545418,35287483.62839686,-15.0890457130821,99.68866666666666,1306.08,1112.2,24042947.0
3448,2020-06-12,10322833.0,0.5,1199.49,475617.0,-2.6,37403939.80977457,-16.21468295765753,35324474.85022119,-14.76905413945655,99.686,1311.63,1117.3,24045430.0
3449,2020-06-13,9191482.0,0.5,1199.1,475617.0,-2.6,37546289.04086788,-15.79673477986107,35361466.07204549,-14.44906256583113,99.68333333333332,1316.17,1121.52,24047914.0
3450,2020-06-14,7825911.0,0.5,1198.71,475617.0,-2.6,37688638.27196119,-15.37878660206461,35398457.2938698,-14.12907099220572,99.68066666666668,1319.99,1125.19,24050397.0
3451,2020-06-15,9473305.0,0.5,1198.32,475617.0,-2.6,37830987.5030545,-14.96083842426815,35435448.5156941,-13.8090794185803,99.678,1322.91,1127.84,24052880.0
3452,2020-06-16,9361598.0,0.5,1197.93,475617.0,-2.6,37973336.73414786,-14.54289024647151,35472439.73751843,-13.48908784495475,99.67533333333331,1324.22,1128.99,24055363.0
3453,2020-06-17,9382480.0,0.5,1197.54,475617.0,-2.6,38115685.96524117,-14.12494206867505,35509430.95934273,-13.16909627132933,99.67266666666666,1327.02,1131.65,24057846.0
3454,2020-06-18,9101562.0,0.5,1197.15,475617.0,-2.6,38258035.19633448,-13.70699389087858,35546422.18116704,-12.84910469770391,99.67,1330.09,1134.37,24060329.0
3455,2020-06-19,10466686.0,0.5,1196.76,475617.0,-2.6,38400384.42742779,-13.28904571308212,35583413.40299135,-12.5291131240785,99.66733333333332,1332.86,1137.11,24062812.0
3456,2020-06-20,10269624.0,0.5,1196.37,475617.0,-2.6,38542733.65852109,-12.87109753528566,35620404.62481565,-12.20912155045308,99.66466666666666,1335.47,1139.58,24065295.0
3457,2020-06-21,8795226.0,0.5,1195.98,475617.0,-2.6,38685082.88961446,-12.45314935748902,35657395.84663998,-11.88912997682753,99.662,1337.95,1142.0,24067778.0
3458,2020-06-22,9593096.0,0.5,1195.59,475617.0,-2.6,38827432.12070777,-12.03520117969256,35694387.06846428,-11.56913840320211,99.65933333333332,1340.67,1144.35,24070261.0
3459,2020-06-23,9613195.0,0.5,1195.2,475617.0,-2.6,38969781.35180108,-11.6172530018961,35731378.29028859,-11.2491468295767,99.65666666666668,1341.84,1145.5,24072745.0
3460,2020-06-24,8734377.0,0.5,1194.81,475617.0,-2.6,39112130.58289439,-11.19930482409964,35768369.51211289,-10.92915525595128,99.654,1344.18,1147.87,24075228.0
3461,2020-06-25,8825039.0,0.5,1194.42,475617.0,-2.6,39247171.31851694,-10.8647777543712,35823170.57510005,-10.70463450600379,99.65133333333333,1346.77,1150.24,24077711.0
3462,2020-06-26,10492854.0,0.5,1194.03,475617.0,-2.6,39363774.71329258,-10.74069938908788,35922901.01011162,-10.72096060669896,99.64866666666666,1348.54,1151.92,24080194.0
3463,2020-06-27,10209284.0,0.5,1193.64,475617.0,-2.6,39480378.10806821,-10.61662102380455,36022631.4451232,-10.73728670739414,99.646,1350.05,1153.36,24082677.0
3464,2020-06-28,8739478.0,0.5,1193.25,475617.0,-2.6,39596981.50284385,-10.49254265852123,36122361.88013478,-10.75361280808931,99.64333333333332,1351.31,1154.71,24085160.0
3465,2020-06-29,9139308.0,0.5,1192.86,475617.0,-2.6,39713584.89761954,-10.36846429323785,36222092.31514639,-10.76993890878449,99.64066666666666,1352.59,1155.94,24087643.0
3466,2020-06-30,8056299.0,0.5,1192.47,475617.0,-2.6,39830188.29239517,-10.24438592795453,36321822.75015797,-10.78626500947967,99.638,1353.19,1156.35,24090126.0
3467,2020-07-01,9163491.0,0.5,1192.08,475617.0,-2.6,39946791.6871708,-10.1203075626712,36421553.18516955,-10.80259111017484,99.63533333333334,1354.24,1157.44,24092609.0
3468,2020-07-02,9401083.0,0.5,1191.69,475617.0,-2.6,40063395.08194644,-9.996229197387876,36521283.62018113,-10.81891721087002,99.63266666666668,1355.2,1158.25,24095092.0
3469,2020-07-03,10332717.0,0.5,1191.3,496392.0,-0.9,40179998.47672208,-9.872150832104552,36621014.0551927,-10.83524331156519,99.63,1356.73,1159.77,24097576.0
3470,2020-07-04,9879308.0,0.5,1191.1870967741936,496392.0,-0.9,40296601.87149777,-9.748072466821174,36720744.49020432,-10.85156941226037,99.64806451612904,1357.49,1160.4,24098635.0
3471,2020-07-05,8451659.0,0.5,1191.074193548387,496392.0,-0.9,40413205.2662734,-9.62399410153785,36820474.9252159,-10.86789551295555,99.66612903225806,1358.04,1161.04,24099694.0
3472,2020-07-06,9327214.0,0.5,1190.961290322581,496392.0,-0.9,40529808.66104904,-9.499915736254525,36920205.36022747,-10.88422161365072,99.68419354838709,1358.36,1161.3,24100753.0
3473,2020-07-07,9194655.0,0.5,1190.848387096774,496392.0,-0.9,40646412.05582467,-9.375837370971201,37019935.79523905,-10.90054771434589,99.70225806451612,1358.73,1161.47,24101812.0
3474,2020-07-08,9306221.0,0.5,1190.7354838709678,496392.0,-0.9,40763015.45060036,-9.251759005687822,37119666.23025067,-10.91687381504108,99.72032258064516,1359.06,1161.97,24102871.0
3475,2020-07-09,9449501.0,0.5,1190.6225806451612,496392.0,-0.9,40879618.845376,-9.127680640404497,37219396.66526224,-10.93319991573625,99.7383870967742,1359.49,1162.36,24103930.0
3476,2020-07-10,9710297.0,0.5,1190.5096774193548,496392.0,-0.9,40996222.24015164,-9.003602275121173,37319127.10027383,-10.94952601643142,99.75645161290322,1359.68,1162.63,24104990.0
3477,2020-07-11,9739496.0,0.5,1190.3967741935485,496392.0,-0.9,41112825.63492727,-8.879523909837848,37418857.5352854,-10.9658521171266,99.77451612903224,1359.95,1162.83,24106049.0
3478,2020-07-12,8095337.0,0.5,1190.283870967742,496392.0,-0.9,41229429.02970295,-8.75544554455447,37518587.97029702,-10.98217821782178,99.79258064516128,1360.16,1162.92,24107108.0
3479,2020-07-13,8071942.0,0.5,1190.170967741935,496392.0,-0.9,41346032.42447859,-8.631367179271146,37618318.4053086,-10.99850431851695,99.81064516129032,1360.4,1163.23,24108167.0
3480,2020-07-14,8835258.0,0.5,1190.058064516129,496392.0,-0.9,41462635.81925423,-8.507288813987822,37718048.84032017,-11.01483041921213,99.82870967741935,1360.51,1163.15,24109226.0
3481,2020-07-15,9338670.0,0.5,1189.9451612903226,496392.0,-0.9,41579239.21402986,-8.383210448704498,37817779.27533174,-11.0311565199073,99.84677419354838,1360.72,1163.34,24110285.0
3482,2020-07-16,9593027.0,0.5,1189.832258064516,496392.0,-0.9,41695842.6088055,-8.259132083421173,37917509.71034332,-11.04748262060248,99.8648387096774,1360.8,1163.45,24111345.0
3483,2020-07-17,10589279.0,0.5,1189.7193548387097,496392.0,-0.9,41812446.00358119,-8.135053718137794,38017240.14535494,-11.06380872129766,99.88290322580644,1360.91,1163.56,24112404.0
3484,2020-07-18,10064116.0,0.5,1189.6064516129031,496392.0,-0.9,41929049.39835683,-8.01097535285447,38116970.58036652,-11.08013482199283,99.90096774193547,1361.03,1163.62,24113463.0
3485,2020-07-19,7611341.0,0.5,1189.4935483870968,496392.0,-0.9,42045652.79313246,-7.886896987571145,38216701.0153781,-11.09646092268801,99.91903225806452,1361.04,1163.74,24114522.0
3486,2020-07-20,8768653.0,0.5,1189.3806451612902,496392.0,-0.9,42162256.1879081,-7.762818622287821,38316431.45038967,-11.11278702338318,99.93709677419356,1361.15,1163.67,24115581.0
3487,2020-07-21,9383358.0,0.5,1189.267741935484,496392.0,-0.9,42278859.58268378,-7.638740257004443,38416161.88540129,-11.12911312407836,99.95516129032258,1361.22,1163.62,24116640.0
3488,2020-07-22,8796894.0,0.5,1189.1548387096773,496392.0,-0.9,42395462.97745942,-7.514661891721119,38515892.32041287,-11.14543922477354,99.9732258064516,1361.18,1163.65,24117700.0
3489,2020-07-23,8494073.0,0.5,1189.041935483871,496392.0,-0.9,42512066.37223505,-7.390583526437794,38615622.75542444,-11.16176532546871,99.99129032258064,1361.13,1163.6,24118759.0
3490,2020-07-24,9531537.0,0.5,1188.9290322580646,496392.0,-0.9,42628669.76701069,-7.26650516115447,38715353.19043602,-11.17809142616388,100.00935483870968,1361.07,1163.52,24119818.0
3491,2020-07-25,9179281.0,0.5,1188.816129032258,496392.0,-0.9,42745273.16178638,-7.142426795871091,38815083.62544764,-11.19441752685907,100.02741935483871,1361.01,1163.45,24120877.0
3492,2020-07-26,8348074.0,0.5,1188.7032258064517,496392.0,-0.9,42713894.13145147,-7.168759216347143,38784051.62902888,-11.29454392247732,100.04548387096774,1361.04,1163.46,24121936.0
3493,2020-07-27,9154645.0,0.5,1188.590322580645,496392.0,-0.9,42605622.27238259,-7.273246260796259,38685074.44765118,-11.43821360859486,100.06354838709676,1361.04,1163.49,24122995.0
3494,2020-07-28,8876165.0,0.5,1188.4774193548387,496392.0,-0.9,42497350.41331372,-7.377733305245374,38586097.26627348,-11.58188329471239,100.0816129032258,1361.1,1163.48,24124055.0
3495,2020-07-29,8900120.0,0.5,1188.3645161290322,496392.0,-0.9,42389078.55424485,-7.482220349694489,38487120.08489577,-11.72555298082992,100.09967741935483,1361.01,1163.49,24125114.0
3496,2020-07-30,9103953.0,0.5,1188.2516129032258,496392.0,-0.9,42280806.69517592,-7.58670739414365,38388142.90351803,-11.86922266694752,100.11774193548386,1361.04,1163.47,24126173.0
3497,2020-07-31,8033230.0,0.5,1188.1387096774192,496392.0,-0.9,42172534.83610705,-7.691194438592765,38289165.72214033,-12.01289235306505,100.13580645161292,1360.99,1163.46,24127232.0
3498,2020-08-01,10045011.0,0.5,1188.0258064516129,496392.0,-0.9,42064262.97703817,-7.79568148304188,38190188.54076263,-12.15656203918259,100.15387096774194,1360.93,1163.42,24128291.0
3499,2020-08-02,8728345.0,0.5,1187.9129032258063,496392.0,-0.9,41955991.1179693,-7.900168527490996,38091211.35938492,-12.30023172530012,100.17193548387095,1360.83,1163.34,24129350.0
3500,2020-08-03,9349886.0,0.5,1187.8,496392.0,-0.9,41847719.25890037,-8.004655571940157,37992234.17800718,-12.44390141141771,100.19,1361.07,1163.69,24130410.0
3501,2020-08-04,9275298.0,0.5,1187.2096774193549,496392.0,-0.9,41739447.3998315,-8.109142616389272,37893256.99662948,-12.58757109753525,100.20774193548388,1361.2,1163.67,24132699.0
3502,2020-08-05,9198624.0,0.5,1186.6193548387096,496392.0,-0.9,41631175.54076263,-8.213629660838388,37794279.81525178,-12.73124078365278,100.22548387096774,1361.31,1163.89,24134989.0
3503,2020-08-06,8795429.0,0.5,1186.0290322580645,496392.0,-0.9,41522903.68169375,-8.318116705287503,37695302.63387407,-12.87491046977031,100.2432258064516,1361.25,1163.76,24137279.0
3504,2020-08-07,9729680.0,0.5,1185.4387096774194,496392.0,-0.9,41414631.82262483,-8.422603749736663,37596325.45249633,-13.01858015588791,100.26096774193547,1361.12,1163.68,24139568.0
3505,2020-08-08,8029611.0,0.5,1184.848387096774,496392.0,-0.9,41306359.96355595,-8.527090794185778,37497348.27111863,-13.16224984200544,100.27870967741936,1361.07,1163.59,24141858.0
3506,2020-08-09,6984485.0,0.5,1184.258064516129,496392.0,-0.9,41198088.10448708,-8.631577838634893,37398371.08974092,-13.30591952812298,100.29645161290324,1360.99,1163.51,24144148.0
3507,2020-08-10,8512605.0,0.5,1183.667741935484,496392.0,-0.9,41089816.24541821,-8.736064883084008,37299393.90836322,-13.44958921424051,100.3141935483871,1361.0,1163.49,24146438.0
3508,2020-08-11,8850991.0,0.5,1183.0774193548386,496392.0,-0.9,40981544.38634933,-8.840551927533124,37200416.72698551,-13.59325890035804,100.33193548387096,1361.03,1163.42,24148727.0
3509,2020-08-12,9587293.0,0.5,1182.4870967741936,496392.0,-0.9,40873272.52728041,-8.945038971982285,37101439.54560777,-13.73692858647564,100.34967741935483,1361.07,1163.48,24151017.0
3510,2020-08-13,9977010.0,0.5,1181.8967741935485,496392.0,-0.9,40765000.66821153,-9.0495260164314,37002462.36423007,-13.88059827259318,100.3674193548387,1361.06,1163.48,24153307.0
3511,2020-08-14,11048742.0,0.5,1181.3064516129032,496392.0,-0.9,40656728.80914266,-9.154013060880516,36903485.18285237,-14.02426795871071,100.38516129032256,1361.04,1163.43,24155597.0
3512,2020-08-15,10078490.0,0.5,1180.716129032258,496392.0,-0.9,40548456.95007379,-9.258500105329631,36804508.00147466,-14.16793764482824,100.40290322580644,1361.08,1163.51,24157886.0
3513,2020-08-16,9581959.0,0.5,1180.1258064516128,496392.0,-0.9,40440185.09100486,-9.362987149778792,36705530.82009692,-14.31160733094584,100.42064516129032,1361.12,1163.52,24160176.0
3514,2020-08-17,9925743.0,0.5,1179.5354838709677,496392.0,-0.9,40331913.23193599,-9.467474194227908,36606553.63871922,-14.45527701706337,100.4383870967742,1361.18,1163.69,24162466.0
3515,2020-08-18,9912837.0,0.5,1178.9451612903226,496392.0,-0.9,40223641.37286711,-9.571961238677023,36507576.45734151,-14.59894670318091,100.45612903225806,1361.23,1163.68,24164756.0
3516,2020-08-19,9713114.0,0.5,1178.354838709677,496392.0,-0.9,40115369.51379824,-9.676448283126138,36408599.27596381,-14.74261638929844,100.47387096774192,1361.25,1163.63,24167045.0
3517,2020-08-20,9644608.0,0.5,1177.7645161290322,496392.0,-0.9,40007097.65472931,-9.7809353275753,36309622.09458607,-14.88628607541603,100.4916129032258,1361.24,1163.7,24169335.0
3518,2020-08-21,10266134.0,0.5,1177.1741935483872,496392.0,-0.9,39898825.79566044,-9.885422372024415,36210644.91320837,-15.02995576153357,100.50935483870968,1361.21,1163.76,24171625.0
3519,2020-08-22,8711014.0,0.5,1176.583870967742,496392.0,-0.9,39790553.93659157,-9.98990941647353,36111667.73183066,-15.1736254476511,100.52709677419354,1361.27,1163.83,24173915.0
3520,2020-08-23,7437501.0,0.5,1175.9935483870968,496392.0,-0.9,39682282.0775227,-10.09439646092265,36012690.55045296,-15.31729513376863,100.54483870967742,1361.25,1163.83,24176204.0
3521,2020-08-24,9434500.0,0.5,1175.4032258064517,496392.0,-0.9,39574010.21845382,-10.19888350537176,35913713.36907525,-15.46096481988617,100.56258064516128,1361.28,1163.73,24178494.0
3522,2020-08-25,9464789.0,0.5,1174.8129032258064,496392.0,-0.9,39478026.78365278,-10.28167263534875,35821702.18411626,-15.58177796503065,100.58032258064516,1361.2,1163.63,24180784.0
3523,2020-08-26,8442520.0,0.5,1174.222580645161,496392.0,-0.9,39750696.07689059,-9.713524331156684,35938670.89172105,-15.01689488097762,100.59806451612904,1361.19,1163.76,24183074.0
3524,2020-08-27,7787466.0,0.5,1173.632258064516,496392.0,-0.9,40023365.37012839,-9.14537602696462,36055639.59932584,-14.45201179692459,100.6158064516129,1361.19,1163.62,24185363.0
3525,2020-08-28,9739090.0,0.5,1173.041935483871,496392.0,-0.9,40296034.66336621,-8.577227722772555,36172608.30693064,-13.88712871287156,100.63354838709677,1361.09,1163.53,24187653.0
3526,2020-08-29,8311877.0,0.5,1172.451612903226,496392.0,-0.9,40568703.95660413,-8.009079418580242,36289577.01453548,-13.32224562881829,100.65129032258064,1361.02,1163.41,24189943.0
3527,2020-08-30,7040814.0,0.5,1171.8612903225803,496392.0,-0.9,40841373.24984194,-7.440931114388179,36406545.72214027,-12.75736254476526,100.6690322580645,1360.88,1163.27,24192233.0
3528,2020-08-31,8457337.0,0.5,1171.2709677419357,496392.0,-0.9,41114042.54307974,-6.872782810196115,36523514.42974506,-12.19247946071223,100.6867741935484,1360.74,1163.14,24194522.0
3529,2020-09-01,9061988.0,0.5,1170.6806451612904,496392.0,-0.9,41386711.83631755,-6.30463450600405,36640483.13734985,-11.6275963766592,100.70451612903226,1360.78,1163.18,24196812.0
3530,2020-09-02,7867213.0,0.5,1170.090322580645,496392.0,-0.9,41659381.12955548,-5.736486201811739,36757451.84495469,-11.06271329260592,100.72225806451613,1360.66,1163.09,24199102.0
3531,2020-09-03,7869919.0,0.5,1169.5,496392.0,-0.9,41932050.42279328,-5.168337897619675,36874420.55255949,-10.49783020855289,100.74,1360.37,1162.88,24201392.0
3532,2020-09-04,10155985.0,0.5,1168.3533333333332,496392.0,-0.9,42204719.71603109,-4.60018959342761,36991389.26016428,-9.932947124499865,100.72934426229509,1360.3,1162.66,24203255.0
3533,2020-09-05,8942830.0,0.5,1167.2066666666667,496392.0,-0.9,42477389.00926889,-4.032041289235546,37108357.96776907,-9.368064040446836,100.71868852459016,1360.33,1162.68,24205119.0
3534,2020-09-06,6742414.0,0.5,1166.06,496392.0,-0.9,42750058.30250671,-3.463892985043482,37225326.67537386,-8.803180956393804,100.70803278688524,1360.22,1162.5,24206982.0
3535,2020-09-07,6890177.0,0.5,1164.9133333333334,496392.0,-0.9,43022727.59574463,-2.895744680851171,37342295.3829787,-8.23829787234053,100.69737704918032,1360.18,1162.37,24208846.0
3536,2020-09-08,8999845.0,0.5,1163.7666666666669,496392.0,-0.9,43295396.88898244,-2.327596376659106,37459264.0905835,-7.6734147882875,100.6867213114754,1360.11,1162.24,24210710.0
3537,2020-09-09,8964968.0,0.5,1162.62,496392.0,-0.9,43568066.18222024,-1.759448072467041,37576232.79818828,-7.108531704234471,100.67606557377049,1359.89,1161.95,24212573.0
3538,2020-09-10,9391888.0,0.5,1161.4733333333334,496392.0,-0.9,43840735.47545805,-1.191299768274977,37693201.50579307,-6.543648620181441,100.66540983606556,1359.35,1161.52,24214437.0
